country,year,iso_code,population,gdp,metric,value
Italy,1862,ITA,26361247.0,69594325376.0,land_use_change_co2_per_capita,0.803
Italy,1863,ITA,26532332.0,71530733393.0,land_use_change_co2_per_capita,0.703
Italy,1864,ITA,26704525.0,70843465215.0,land_use_change_co2_per_capita,0.632
Italy,1865,ITA,26877835.0,75131474244.0,land_use_change_co2_per_capita,0.605
Italy,1866,ITA,27052267.0,70545900960.0,land_use_change_co2_per_capita,0.561
Italy,1867,ITA,27227831.0,71578660168.0,land_use_change_co2_per_capita,0.56
Italy,1868,ITA,27404532.0,72236109948.0,land_use_change_co2_per_capita,0.546
Italy,1869,ITA,27576990.0,74622305990.0,land_use_change_co2_per_capita,0.507
Italy,1870,ITA,27745148.0,78821544292.0,land_use_change_co2_per_capita,0.572
Italy,1871,ITA,27908950.0,78888463848.0,land_use_change_co2_per_capita,0.662
Italy,1872,ITA,28068339.0,73208169000.0,land_use_change_co2_per_capita,0.725
Italy,1873,ITA,28223256.0,73266847000.0,land_use_change_co2_per_capita,0.736
Italy,1874,ITA,28379027.0,77391075000.0,land_use_change_co2_per_capita,0.719
Italy,1875,ITA,28535657.0,78074010000.0,land_use_change_co2_per_capita,0.773
Italy,1876,ITA,28693149.0,76764094000.0,land_use_change_co2_per_capita,0.814
Italy,1877,ITA,28851509.0,77841426000.0,land_use_change_co2_per_capita,0.816
Italy,1878,ITA,29010741.0,80296740000.0,land_use_change_co2_per_capita,0.833
Italy,1879,ITA,29178818.0,81007025000.0,land_use_change_co2_per_capita,0.816
Italy,1880,ITA,29355842.0,82577064000.0,land_use_change_co2_per_capita,0.83
Italy,1881,ITA,29541914.0,85455360000.0,land_use_change_co2_per_capita,0.89
Italy,1882,ITA,29737139.0,87152670000.0,land_use_change_co2_per_capita,0.932
Italy,1883,ITA,29941621.0,88592446000.0,land_use_change_co2_per_capita,0.909
Italy,1884,ITA,30147508.0,88000668000.0,land_use_change_co2_per_capita,0.901
Italy,1885,ITA,30354809.0,90124004000.0,land_use_change_co2_per_capita,0.927
Italy,1886,ITA,30563534.0,92725285000.0,land_use_change_co2_per_capita,0.929
Italy,1887,ITA,30773692.0,95661969000.0,land_use_change_co2_per_capita,0.972
Italy,1888,ITA,30985293.0,95759795000.0,land_use_change_co2_per_capita,0.998
Italy,1889,ITA,31191675.0,93491428000.0,land_use_change_co2_per_capita,0.993
Italy,1890,ITA,31392763.0,94281748000.0,land_use_change_co2_per_capita,0.918
Italy,1891,ITA,31588484.0,96122488000.0,land_use_change_co2_per_capita,0.968
Italy,1892,ITA,31778763.0,96818547000.0,land_use_change_co2_per_capita,1.0
Italy,1893,ITA,31963526.0,98976392000.0,land_use_change_co2_per_capita,0.982
Italy,1894,ITA,32149360.0,100172553000.0,land_use_change_co2_per_capita,0.929
Italy,1895,ITA,32336274.0,101564723000.0,land_use_change_co2_per_capita,0.973
Italy,1896,ITA,32524272.0,103617039000.0,land_use_change_co2_per_capita,1.0
Italy,1897,ITA,32713362.0,104460324000.0,land_use_change_co2_per_capita,0.982
Italy,1898,ITA,32903549.0,104681325000.0,land_use_change_co2_per_capita,0.985
Italy,1899,ITA,33109815.0,106488660000.0,land_use_change_co2_per_capita,0.944
Italy,1900,ITA,33332371.0,109905408000.0,land_use_change_co2_per_capita,0.796
Italy,1901,ITA,33571430.0,112370009000.0,land_use_change_co2_per_capita,0.723
Italy,1902,ITA,33827207.0,115173586000.0,land_use_change_co2_per_capita,0.736
Italy,1903,ITA,34099919.0,117151272000.0,land_use_change_co2_per_capita,0.734
Italy,1904,ITA,34374827.0,120148615000.0,land_use_change_co2_per_capita,0.689
Italy,1905,ITA,34651950.0,123658852000.0,land_use_change_co2_per_capita,0.609
Italy,1906,ITA,34931305.0,128904644000.0,land_use_change_co2_per_capita,0.635
Italy,1907,ITA,35212911.0,132267304000.0,land_use_change_co2_per_capita,0.643
Italy,1908,ITA,35496784.0,136236705000.0,land_use_change_co2_per_capita,0.609
Italy,1909,ITA,35739219.0,138550938000.0,land_use_change_co2_per_capita,0.598
Italy,1910,ITA,35939804.0,140034188000.0,land_use_change_co2_per_capita,0.562
Italy,1911,ITA,36098124.0,142868790000.0,land_use_change_co2_per_capita,0.548
Italy,1912,ITA,36213760.0,143956250000.0,land_use_change_co2_per_capita,0.595
Italy,1913,ITA,36286291.0,151115136000.0,land_use_change_co2_per_capita,0.626
Italy,1914,ITA,36358965.0,143912210000.0,land_use_change_co2_per_capita,0.586
Italy,1915,ITA,36431783.0,138330444000.0,land_use_change_co2_per_capita,0.561
Italy,1916,ITA,36504744.0,150355764000.0,land_use_change_co2_per_capita,0.587
Italy,1917,ITA,36577850.0,150214855000.0,land_use_change_co2_per_capita,0.587
Italy,1918,ITA,36659635.0,144677120000.0,land_use_change_co2_per_capita,0.632
Italy,1919,ITA,36789373.0,137862250000.0,land_use_change_co2_per_capita,0.667
Italy,1920,ITA,36967588.0,141701022000.0,land_use_change_co2_per_capita,0.618
Italy,1921,ITA,37194808.0,137949060000.0,land_use_change_co2_per_capita,0.637
Italy,1922,ITA,37471567.0,149601808000.0,land_use_change_co2_per_capita,0.778
Italy,1923,ITA,37798403.0,163378080000.0,land_use_change_co2_per_capita,0.686
Italy,1924,ITA,38128090.0,167814440000.0,land_use_change_co2_per_capita,0.642
Italy,1925,ITA,38460652.0,179375700000.0,land_use_change_co2_per_capita,0.607
Italy,1926,ITA,38796116.0,180761152000.0,land_use_change_co2_per_capita,0.538
Italy,1927,ITA,39134505.0,177482992000.0,land_use_change_co2_per_capita,0.534
Italy,1928,ITA,39475845.0,188592898000.0,land_use_change_co2_per_capita,0.524
Italy,1929,ITA,39817412.0,197852941000.0,land_use_change_co2_per_capita,0.519
Italy,1930,ITA,40159184.0,188903121000.0,land_use_change_co2_per_capita,0.472
Italy,1931,ITA,40501139.0,186657016000.0,land_use_change_co2_per_capita,0.504
Italy,1932,ITA,40843255.0,190665462000.0,land_use_change_co2_per_capita,0.46
Italy,1933,ITA,41185511.0,188473042000.0,land_use_change_co2_per_capita,0.434
Italy,1934,ITA,41530635.0,187987338000.0,land_use_change_co2_per_capita,0.376
Italy,1935,ITA,41878651.0,198143430000.0,land_use_change_co2_per_capita,0.44
Italy,1936,ITA,42229584.0,191135250000.0,land_use_change_co2_per_capita,0.401
Italy,1937,ITA,42583457.0,210128772000.0,land_use_change_co2_per_capita,0.361
Italy,1938,ITA,42940295.0,216270039000.0,land_use_change_co2_per_capita,0.454
Italy,1939,ITA,43279914.0,230115790000.0,land_use_change_co2_per_capita,0.407
Italy,1940,ITA,43602046.0,226094759000.0,land_use_change_co2_per_capita,0.361
Italy,1941,ITA,43906421.0,222193778000.0,land_use_change_co2_per_capita,0.344
Italy,1942,ITA,44192767.0,209763644000.0,land_use_change_co2_per_capita,0.411
Italy,1943,ITA,44460808.0,177590787000.0,land_use_change_co2_per_capita,0.437
Italy,1944,ITA,44730474.0,143206980000.0,land_use_change_co2_per_capita,0.455
Italy,1945,ITA,45001776.0,128646302000.0,land_use_change_co2_per_capita,0.443
Italy,1946,ITA,45274723.0,173983625000.0,land_use_change_co2_per_capita,0.423
Italy,1947,ITA,45549326.0,207087920000.0,land_use_change_co2_per_capita,0.357
Italy,1948,ITA,45825595.0,223278134000.0,land_use_change_co2_per_capita,0.289
Italy,1949,ITA,46106450.0,242450804000.0,land_use_change_co2_per_capita,0.358
Italy,1950,ITA,46391674.0,262940110000.0,land_use_change_co2_per_capita,0.345
Italy,1951,ITA,46751901.0,282516444000.0,land_use_change_co2_per_capita,0.251
Italy,1952,ITA,47018177.0,303680086000.0,land_use_change_co2_per_capita,0.304
Italy,1953,ITA,47410885.0,325628030000.0,land_use_change_co2_per_capita,0.268
Italy,1954,ITA,47832233.0,342536508000.0,land_use_change_co2_per_capita,0.21
Italy,1955,ITA,48130817.0,362461749000.0,land_use_change_co2_per_capita,0.236
Italy,1956,ITA,48401948.0,378893145000.0,land_use_change_co2_per_capita,0.181
Italy,1957,ITA,48657025.0,401226756000.0,land_use_change_co2_per_capita,0.179
Italy,1958,ITA,48927096.0,422722944000.0,land_use_change_co2_per_capita,0.161
Italy,1959,ITA,49219450.0,449036152000.0,land_use_change_co2_per_capita,0.061
Italy,1960,ITA,49514555.0,473363382734.0,land_use_change_co2_per_capita,0.038
Italy,1961,ITA,49815254.0,513214657664.0,land_use_change_co2_per_capita,0.083
Italy,1962,ITA,50170591.0,553275693898.0,land_use_change_co2_per_capita,0.0
Italy,1963,ITA,50570978.0,592671529843.0,land_use_change_co2_per_capita,-0.054
Italy,1964,ITA,51019579.0,615796777476.0,land_use_change_co2_per_capita,-0.046
Italy,1965,ITA,51480733.0,629615787023.0,land_use_change_co2_per_capita,-0.074
Italy,1966,ITA,51919068.0,662465744179.0,land_use_change_co2_per_capita,-0.06
Italy,1967,ITA,52338335.0,709741860656.0,land_use_change_co2_per_capita,-0.013
Italy,1968,ITA,52712156.0,768994548476.0,land_use_change_co2_per_capita,-0.122
Italy,1969,ITA,53060141.0,812977616000.0,land_use_change_co2_per_capita,-0.137
Italy,1970,ITA,53390231.0,831317785406.0,land_use_change_co2_per_capita,-1.23
Italy,1971,ITA,53707794.0,846968256500.0,land_use_change_co2_per_capita,-1.084
Italy,1972,ITA,54067562.0,871751794687.0,land_use_change_co2_per_capita,-1.064
Italy,1973,ITA,54450571.0,928806501562.0,land_use_change_co2_per_capita,-0.931
Italy,1974,ITA,54821114.0,972368721304.0,land_use_change_co2_per_capita,-0.886
Italy,1975,ITA,55166046.0,951557550058.0,land_use_change_co2_per_capita,-0.849
Italy,1976,ITA,55459415.0,1013301897480.0,land_use_change_co2_per_capita,-0.838
Italy,1977,ITA,55714552.0,1042645918097.0,land_use_change_co2_per_capita,-0.722
Italy,1978,ITA,55938969.0,1081497979335.0,land_use_change_co2_per_capita,-0.705
Italy,1979,ITA,56132382.0,1142855339257.0,land_use_change_co2_per_capita,-0.689
Italy,1980,ITA,56412086.0,1183161666878.0,land_use_change_co2_per_capita,-0.661
Italy,1981,ITA,56646752.0,1188868855925.0,land_use_change_co2_per_capita,-0.626
Italy,1982,ITA,56719178.0,1194202254410.0,land_use_change_co2_per_capita,-0.663
Italy,1983,ITA,56766114.0,1208770101503.0,land_use_change_co2_per_capita,-0.646
Italy,1984,ITA,56810355.0,1239849227203.0,land_use_change_co2_per_capita,-0.673
Italy,1985,ITA,56855499.0,1274693666324.0,land_use_change_co2_per_capita,-0.639
Italy,1986,ITA,56875982.0,1310891922914.0,land_use_change_co2_per_capita,-0.62
Italy,1987,ITA,56891919.0,1351528447250.0,land_use_change_co2_per_capita,-0.639
Italy,1988,ITA,56928748.0,1403770038566.0,land_use_change_co2_per_capita,-0.607
Italy,1989,ITA,56976750.0,1444197021007.0,land_use_change_co2_per_capita,-0.576
Italy,1990,ITA,57031457.0,1475485283347.0,land_use_change_co2_per_capita,-0.705
Italy,1991,ITA,57075394.0,1509175668697.0,land_use_change_co2_per_capita,-0.762
Italy,1992,ITA,57124993.0,1531924051790.0,land_use_change_co2_per_capita,-0.829
Italy,1993,ITA,57170762.0,1529550155063.0,land_use_change_co2_per_capita,-0.857
Italy,1994,ITA,57420136.0,1573414707872.0,land_use_change_co2_per_capita,-0.887
Italy,1995,ITA,57403342.0,1630199200435.0,land_use_change_co2_per_capita,-0.747
Italy,1996,ITA,57162098.0,1662793011167.0,land_use_change_co2_per_capita,-0.746
Italy,1997,ITA,57189272.0,1705188033729.0,land_use_change_co2_per_capita,-0.481
Italy,1998,ITA,57215190.0,1744897501196.0,land_use_change_co2_per_capita,-0.133
Italy,1999,ITA,57240796.0,1784529161518.0,land_use_change_co2_per_capita,-0.373
Italy,2000,ITA,57272200.0,1863751547560.0,land_use_change_co2_per_capita,-0.459
Italy,2001,ITA,57305760.0,1910272015654.0,land_use_change_co2_per_capita,-0.569
Italy,2002,ITA,57420636.0,1929301903714.0,land_use_change_co2_per_capita,-0.708
Italy,2003,ITA,57739697.0,1947667703883.0,land_use_change_co2_per_capita,-0.611
Italy,2004,ITA,58176736.0,1994293720592.0,land_use_change_co2_per_capita,-0.668
Italy,2005,ITA,58519696.0,2029243417217.0,land_use_change_co2_per_capita,-0.788
Italy,2006,ITA,58754434.0,2086553648584.0,land_use_change_co2_per_capita,-0.825
Italy,2007,ITA,59108723.0,2134371774096.0,land_use_change_co2_per_capita,-0.323
Italy,2008,ITA,59561687.0,2129113318512.0,land_use_change_co2_per_capita,-0.663
Italy,2009,ITA,59904016.0,2029023036275.0,land_use_change_co2_per_capita,-0.383
Italy,2010,ITA,60164212.0,2080545936781.0,land_use_change_co2_per_capita,-0.656
Italy,2011,ITA,60367882.0,2110883320816.0,land_use_change_co2_per_capita,-0.476
Italy,2012,ITA,60531522.0,2047959835066.0,land_use_change_co2_per_capita,-0.711
Italy,2013,ITA,60653864.0,2010255414011.0,land_use_change_co2_per_capita,-0.703
Italy,2014,ITA,60664169.0,2010164047423.0,land_use_change_co2_per_capita,-0.72
Italy,2015,ITA,60575314.0,2025809415322.0,land_use_change_co2_per_capita,-0.637
Italy,2016,ITA,60478103.0,2052012434345.0,land_use_change_co2_per_capita,-0.549
Italy,2017,ITA,60390317.0,2086237040647.0,land_use_change_co2_per_capita,-0.665
Italy,2018,ITA,60277496.0,2105551772855.0,land_use_change_co2_per_capita,-0.012
Italy,2019,ITA,60130136.0,2115725732767.0,land_use_change_co2_per_capita,-0.381
Italy,2020,ITA,59912763.0,1925751927111.0,land_use_change_co2_per_capita,-0.477
Italy,2021,ITA,59729353.0,2060299944789.0,land_use_change_co2_per_capita,0.04
Italy,2022,ITA,59619106.0,2136009300257.0,land_use_change_co2_per_capita,-0.17
Italy,2023,ITA,59499452.0,,land_use_change_co2_per_capita,-0.201
Italy,2024,ITA,59342870.0,,land_use_change_co2_per_capita,-0.208
Italy,1850,ITA,24460960.0,62142851464.0,methane,16.298
Italy,1851,ITA,24612813.0,62593903128.0,methane,16.395
Italy,1852,ITA,24765592.0,62945678164.0,methane,16.491
Italy,1853,ITA,24919302.0,63561056066.0,methane,16.585
Italy,1854,ITA,25073965.0,63944859205.0,methane,16.679
Italy,1855,ITA,25229586.0,64917260553.0,methane,16.771
Italy,1856,ITA,25386172.0,65147612246.0,methane,16.862
Italy,1857,ITA,25543728.0,65432335464.0,methane,16.952
Italy,1858,ITA,25702261.0,65688032325.0,methane,17.041
Italy,1859,ITA,25863255.0,65946732971.0,methane,17.13
Italy,1860,ITA,26026734.0,66205860775.0,methane,17.217
Italy,1861,ITA,26192723.0,67144942000.0,methane,17.267
Italy,1862,ITA,26361247.0,69594325376.0,methane,17.314
Italy,1863,ITA,26532332.0,71530733393.0,methane,17.349
Italy,1864,ITA,26704525.0,70843465215.0,methane,17.399
Italy,1865,ITA,26877835.0,75131474244.0,methane,17.431
Italy,1866,ITA,27052267.0,70545900960.0,methane,17.483
Italy,1867,ITA,27227831.0,71578660168.0,methane,17.515
Italy,1868,ITA,27404532.0,72236109948.0,methane,17.538
Italy,1869,ITA,27576990.0,74622305990.0,methane,17.576
Italy,1870,ITA,27745148.0,78821544292.0,methane,17.632
Italy,1871,ITA,27908950.0,78888463848.0,methane,17.704
Italy,1872,ITA,28068339.0,73208169000.0,methane,17.797
Italy,1873,ITA,28223256.0,73266847000.0,methane,17.867
Italy,1874,ITA,28379027.0,77391075000.0,methane,17.94
Italy,1875,ITA,28535657.0,78074010000.0,methane,18.008
Italy,1876,ITA,28693149.0,76764094000.0,methane,18.107
Italy,1877,ITA,28851509.0,77841426000.0,methane,18.179
Italy,1878,ITA,29010741.0,80296740000.0,methane,18.248
Italy,1879,ITA,29178818.0,81007025000.0,methane,18.327
Italy,1880,ITA,29355842.0,82577064000.0,methane,18.399
Italy,1881,ITA,29541914.0,85455360000.0,methane,18.499
Italy,1882,ITA,29737139.0,87152670000.0,methane,18.601
Italy,1883,ITA,29941621.0,88592446000.0,methane,18.702
Italy,1884,ITA,30147508.0,88000668000.0,methane,18.815
Italy,1885,ITA,30354809.0,90124004000.0,methane,18.939
Italy,1886,ITA,30563534.0,92725285000.0,methane,19.025
Italy,1887,ITA,30773692.0,95661969000.0,methane,19.15
Italy,1888,ITA,30985293.0,95759795000.0,methane,19.25
Italy,1889,ITA,31191675.0,93491428000.0,methane,19.346
Italy,1890,ITA,31392763.0,94281748000.0,methane,19.456
Italy,1891,ITA,31588484.0,96122488000.0,methane,19.505
Italy,1892,ITA,31778763.0,96818547000.0,methane,19.58
Italy,1893,ITA,31963526.0,98976392000.0,methane,19.651
Italy,1894,ITA,32149360.0,100172553000.0,methane,19.789
Italy,1895,ITA,32336274.0,101564723000.0,methane,19.838
Italy,1896,ITA,32524272.0,103617039000.0,methane,19.897
Italy,1897,ITA,32713362.0,104460324000.0,methane,19.986
Italy,1898,ITA,32903549.0,104681325000.0,methane,20.073
Italy,1899,ITA,33109815.0,106488660000.0,methane,20.174
Italy,1900,ITA,33332371.0,109905408000.0,methane,20.254
Italy,1901,ITA,33571430.0,112370009000.0,methane,20.316
Italy,1902,ITA,33827207.0,115173586000.0,methane,20.431
Italy,1903,ITA,34099919.0,117151272000.0,methane,20.517
Italy,1904,ITA,34374827.0,120148615000.0,methane,20.618
Italy,1905,ITA,34651950.0,123658852000.0,methane,20.739
Italy,1906,ITA,34931305.0,128904644000.0,methane,20.888
Italy,1907,ITA,35212911.0,132267304000.0,methane,21.003
Italy,1908,ITA,35496784.0,136236705000.0,methane,21.091
Italy,1909,ITA,35739219.0,138550938000.0,methane,21.224
Italy,1910,ITA,35939804.0,140034188000.0,methane,21.309
Italy,1911,ITA,36098124.0,142868790000.0,methane,21.457
Italy,1912,ITA,36213760.0,143956250000.0,methane,21.602
Italy,1913,ITA,36286291.0,151115136000.0,methane,21.746
Italy,1914,ITA,36358965.0,143912210000.0,methane,21.813
Italy,1915,ITA,36431783.0,138330444000.0,methane,21.891
Italy,1916,ITA,36504744.0,150355764000.0,methane,22.023
Italy,1917,ITA,36577850.0,150214855000.0,methane,21.972
Italy,1918,ITA,36659635.0,144677120000.0,methane,22.095
Italy,1919,ITA,36789373.0,137862250000.0,methane,22.177
Italy,1920,ITA,36967588.0,141701022000.0,methane,22.3
Italy,1921,ITA,37194808.0,137949060000.0,methane,22.48
Italy,1922,ITA,37471567.0,149601808000.0,methane,22.667
Italy,1923,ITA,37798403.0,163378080000.0,methane,22.794
Italy,1924,ITA,38128090.0,167814440000.0,methane,23.011
Italy,1925,ITA,38460652.0,179375700000.0,methane,23.086
Italy,1926,ITA,38796116.0,180761152000.0,methane,23.293
Italy,1927,ITA,39134505.0,177482992000.0,methane,23.495
Italy,1928,ITA,39475845.0,188592898000.0,methane,23.515
Italy,1929,ITA,39817412.0,197852941000.0,methane,23.736
Italy,1930,ITA,40159184.0,188903121000.0,methane,23.739
Italy,1931,ITA,40501139.0,186657016000.0,methane,23.742
Italy,1932,ITA,40843255.0,190665462000.0,methane,23.72
Italy,1933,ITA,41185511.0,188473042000.0,methane,23.885
Italy,1934,ITA,41530635.0,187987338000.0,methane,24.2
Italy,1935,ITA,41878651.0,198143430000.0,methane,24.443
Italy,1936,ITA,42229584.0,191135250000.0,methane,24.593
Italy,1937,ITA,42583457.0,210128772000.0,methane,25.316
Italy,1938,ITA,42940295.0,216270039000.0,methane,25.76
Italy,1939,ITA,43279914.0,230115790000.0,methane,26.243
Italy,1940,ITA,43602046.0,226094759000.0,methane,26.779
Italy,1941,ITA,43906421.0,222193778000.0,methane,27.595
Italy,1942,ITA,44192767.0,209763644000.0,methane,28.507
Italy,1943,ITA,44460808.0,177590787000.0,methane,28.758
Italy,1944,ITA,44730474.0,143206980000.0,methane,29.645
Italy,1945,ITA,45001776.0,128646302000.0,methane,30.663
Italy,1946,ITA,45274723.0,173983625000.0,methane,32.023
Italy,1947,ITA,45549326.0,207087920000.0,methane,33.33
Italy,1948,ITA,45825595.0,223278134000.0,methane,34.327
Italy,1949,ITA,46106450.0,242450804000.0,methane,35.426
Italy,1950,ITA,46391674.0,262940110000.0,methane,36.476
Italy,1951,ITA,46751901.0,282516444000.0,methane,37.732
Italy,1952,ITA,47018177.0,303680086000.0,methane,38.867
Italy,1953,ITA,47410885.0,325628030000.0,methane,40.06
Italy,1954,ITA,47832233.0,342536508000.0,methane,41.345
Italy,1955,ITA,48130817.0,362461749000.0,methane,42.653
Italy,1956,ITA,48401948.0,378893145000.0,methane,44.03
Italy,1957,ITA,48657025.0,401226756000.0,methane,45.334
Italy,1958,ITA,48927096.0,422722944000.0,methane,46.627
Italy,1959,ITA,49219450.0,449036152000.0,methane,48.058
Italy,1960,ITA,49514555.0,473363382734.0,methane,49.682
Italy,1961,ITA,49815254.0,513214657664.0,methane,51.144
Italy,1962,ITA,50170591.0,553275693898.0,methane,51.899
Italy,1963,ITA,50570978.0,592671529843.0,methane,52.162
Italy,1964,ITA,51019579.0,615796777476.0,methane,52.283
Italy,1965,ITA,51480733.0,629615787023.0,methane,54.849
Italy,1966,ITA,51919068.0,662465744179.0,methane,56.599
Italy,1967,ITA,52338335.0,709741860656.0,methane,58.42
Italy,1968,ITA,52712156.0,768994548476.0,methane,60.097
Italy,1969,ITA,53060141.0,812977616000.0,methane,63.102
Italy,1970,ITA,53390231.0,831317785406.0,methane,57.997
Italy,1971,ITA,53707794.0,846968256500.0,methane,61.15
Italy,1972,ITA,54067562.0,871751794687.0,methane,61.04
Italy,1973,ITA,54450571.0,928806501562.0,methane,61.744
Italy,1974,ITA,54821114.0,972368721304.0,methane,61.182
Italy,1975,ITA,55166046.0,951557550058.0,methane,60.598
Italy,1976,ITA,55459415.0,1013301897480.0,methane,61.648
Italy,1977,ITA,55714552.0,1042645918097.0,methane,62.203
Italy,1978,ITA,55938969.0,1081497979335.0,methane,62.274
Italy,1979,ITA,56132382.0,1142855339257.0,methane,62.842
Italy,1980,ITA,56412086.0,1183161666878.0,methane,62.773
Italy,1981,ITA,56646752.0,1188868855925.0,methane,62.318
Italy,1982,ITA,56719178.0,1194202254410.0,methane,62.278
Italy,1983,ITA,56766114.0,1208770101503.0,methane,60.131
Italy,1984,ITA,56810355.0,1239849227203.0,methane,62.939
Italy,1985,ITA,56855499.0,1274693666324.0,methane,63.024
Italy,1986,ITA,56875982.0,1310891922914.0,methane,62.584
Italy,1987,ITA,56891919.0,1351528447250.0,methane,62.3
Italy,1988,ITA,56928748.0,1403770038566.0,methane,62.342
Italy,1989,ITA,56976750.0,1444197021007.0,methane,62.193
Italy,1990,ITA,57031457.0,1475485283347.0,methane,61.926
Italy,1991,ITA,57075394.0,1509175668697.0,methane,61.138
Italy,1992,ITA,57124993.0,1531924051790.0,methane,59.25
Italy,1993,ITA,57170762.0,1529550155063.0,methane,57.943
Italy,1994,ITA,57420136.0,1573414707872.0,methane,58.54
