time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2017-01-22,3,8.2,-4.9,0.2,5.1,-8.4,-3.3,0.0,0.0,0.0,0.0,11.3,16.2,12,8.01,0.91,32400.0,Milano,45.4642,9.19
2017-01-23,3,8.3,-3.4,1.2,4.8,-7.2,-2.3,0.0,0.0,0.0,0.0,7.0,17.6,346,7.65,0.94,31815.85,Milano,45.4642,9.19
2017-01-24,3,9.3,-3.5,1.7,6.8,-7.2,-1.5,0.0,0.0,0.0,0.0,8.7,14.4,343,8.1,0.91,32400.0,Milano,45.4642,9.19
2017-01-25,3,6.7,-2.9,1.3,3.4,-6.7,-2.4,0.0,0.0,0.0,0.0,11.5,20.9,77,8.35,0.95,32400.0,Milano,45.4642,9.19
2017-01-26,2,5.4,-2.9,0.2,0.9,-7.3,-4.0,0.0,0.0,0.0,0.0,13.5,26.3,71,8.42,0.99,32400.0,Milano,45.4642,9.19
2017-01-27,3,4.9,-3.4,0.7,1.7,-7.4,-2.7,0.0,0.0,0.0,0.0,7.7,15.1,42,7.86,0.81,30201.3,Milano,45.4642,9.19
2017-01-28,3,5.2,-2.0,1.3,2.8,-5.3,-1.7,0.0,0.0,0.0,0.0,8.1,14.0,67,5.05,0.55,22788.16,Milano,45.4642,9.19
2017-01-29,3,5.4,-3.1,0.6,3.1,-6.1,-2.2,0.0,0.0,0.0,0.0,5.6,16.6,351,6.93,0.67,22034.81,Milano,45.4642,9.19
2017-01-30,51,4.9,-2.4,1.4,2.8,-5.7,-1.2,0.6,0.6,0.0,3.0,7.4,11.5,32,2.88,0.4,3311.42,Milano,45.4642,9.19
2017-01-31,53,5.0,2.1,3.4,3.3,-0.5,1.2,1.0,1.0,0.0,4.0,6.3,19.1,53,2.84,0.38,161.08,Milano,45.4642,9.19
2017-02-01,51,6.2,1.5,4.2,4.3,-1.1,2.2,0.7,0.7,0.0,7.0,5.2,11.2,341,2.36,0.36,2482.3,Milano,45.4642,9.19
2017-02-02,55,5.3,4.3,4.8,3.5,2.3,3.0,4.7,4.7,0.0,15.0,7.0,13.7,72,0.8,0.2,0.0,Milano,45.4642,9.19
2017-02-03,63,6.8,4.6,5.7,5.3,2.1,3.6,14.6,14.6,0.0,19.0,11.4,35.3,66,1.49,0.27,0.0,Milano,45.4642,9.19
2017-02-04,61,6.8,4.0,5.8,5.0,1.4,3.3,6.2,6.2,0.0,7.0,17.4,32.4,83,1.71,0.29,145.03,Milano,45.4642,9.19
2017-02-05,73,5.5,1.4,3.2,3.1,-2.2,0.1,20.8,20.1,0.49,12.0,16.3,42.8,339,1.44,0.24,0.0,Milano,45.4642,9.19
2017-02-06,53,7.9,3.2,4.9,6.1,0.1,2.3,4.1,4.1,0.0,10.0,12.1,31.3,295,3.59,0.51,193.23,Milano,45.4642,9.19
2017-02-07,3,12.4,2.3,6.6,10.2,-0.8,4.0,0.0,0.0,0.0,0.0,10.7,23.4,69,8.26,1.08,23200.58,Milano,45.4642,9.19
2017-02-08,51,8.5,3.9,5.9,5.6,1.0,2.9,0.4,0.4,0.0,4.0,13.8,23.8,68,3.04,0.61,971.62,Milano,45.4642,9.19
2017-02-09,51,7.9,3.0,4.8,5.1,-0.3,1.6,0.2,0.2,0.0,2.0,11.9,23.8,61,5.44,0.95,14624.74,Milano,45.4642,9.19
2017-02-10,53,4.6,2.4,3.6,1.9,-0.6,0.8,7.0,7.0,0.0,21.0,12.3,23.0,355,1.92,0.31,0.0,Milano,45.4642,9.19
2017-02-11,51,6.9,3.5,4.9,4.5,1.0,2.7,0.7,0.7,0.0,6.0,6.8,15.5,49,2.82,0.47,715.94,Milano,45.4642,9.19
2017-02-12,51,8.9,4.6,6.2,7.4,2.7,4.5,1.4,1.4,0.0,6.0,6.6,10.8,33,2.77,0.46,5290.02,Milano,45.4642,9.19
2017-02-13,3,8.6,2.7,5.8,6.0,0.2,3.3,0.0,0.0,0.0,0.0,13.4,23.4,70,3.78,0.65,4963.0,Milano,45.4642,9.19
2017-02-14,3,11.9,3.2,7.0,9.7,0.6,4.1,0.0,0.0,0.0,0.0,13.8,24.5,49,10.14,1.45,34931.78,Milano,45.4642,9.19
2017-02-15,0,13.6,0.0,5.4,11.8,-2.9,2.9,0.0,0.0,0.0,0.0,10.3,19.8,280,11.51,1.43,35620.53,Milano,45.4642,9.19
2017-02-16,3,13.1,0.6,6.4,11.4,-2.0,4.2,0.0,0.0,0.0,0.0,8.4,17.3,289,10.83,1.34,35310.74,Milano,45.4642,9.19
2017-02-17,3,14.7,2.9,7.6,12.9,-0.1,5.4,0.0,0.0,0.0,0.0,10.0,22.7,286,8.44,1.16,23624.26,Milano,45.4642,9.19
2017-02-18,3,11.8,3.1,6.8,10.3,0.3,4.5,0.0,0.0,0.0,0.0,10.8,20.9,83,11.24,1.38,35395.99,Milano,45.4642,9.19
2017-02-19,3,9.8,-0.6,4.0,8.1,-3.3,1.6,0.0,0.0,0.0,0.0,10.1,16.9,226,10.64,1.18,36108.67,Milano,45.4642,9.19
2017-02-20,3,9.7,-0.4,4.1,7.9,-3.4,1.8,0.0,0.0,0.0,0.0,7.0,16.2,354,8.92,1.06,32936.67,Milano,45.4642,9.19
2017-02-21,3,14.9,0.8,6.7,12.4,-2.2,3.9,0.0,0.0,0.0,0.0,16.9,37.4,271,11.12,1.43,36517.02,Milano,45.4642,9.19
2017-02-22,3,11.9,2.4,6.6,10.4,0.1,4.7,0.0,0.0,0.0,0.0,10.9,19.8,290,6.66,0.88,10949.43,Milano,45.4642,9.19
2017-02-23,51,10.2,4.9,7.8,9.4,2.6,6.1,1.0,1.0,0.0,8.0,10.5,18.7,323,4.22,0.64,1971.4,Milano,45.4642,9.19
2017-02-24,51,14.0,7.7,9.9,13.0,4.2,8.3,1.0,1.0,0.0,8.0,10.1,22.7,296,8.01,1.23,25499.04,Milano,45.4642,9.19
2017-02-25,51,11.9,1.7,7.1,8.9,-1.2,4.1,0.5,0.5,0.0,3.0,17.1,30.6,39,12.21,1.68,36635.85,Milano,45.4642,9.19
2017-02-26,3,12.4,0.2,5.5,10.1,-2.8,2.9,0.0,0.0,0.0,0.0,10.1,15.1,77,12.56,1.69,37113.85,Milano,45.4642,9.19
2017-02-27,51,12.3,1.6,6.8,9.1,-1.4,4.1,0.3,0.3,0.0,2.0,10.5,24.5,91,11.92,1.7,31808.63,Milano,45.4642,9.19
2017-02-28,63,10.8,6.5,8.1,9.8,3.2,5.6,17.4,17.4,0.0,17.0,15.6,39.6,75,3.17,0.57,0.0,Milano,45.4642,9.19
2017-03-01,3,15.6,1.9,8.4,12.4,-1.8,4.8,0.0,0.0,0.0,0.0,22.5,37.8,278,14.59,2.25,39223.83,Milano,45.4642,9.19
2017-03-02,3,14.7,2.7,8.4,12.5,-0.5,6.1,0.0,0.0,0.0,0.0,8.4,20.9,340,14.01,1.96,39332.32,Milano,45.4642,9.19
2017-03-03,53,11.0,3.9,7.5,7.9,1.3,5.2,1.3,1.3,0.0,7.0,15.7,29.2,69,4.06,0.68,8585.74,Milano,45.4642,9.19
2017-03-04,63,10.5,7.1,8.4,7.1,2.5,5.3,14.3,14.3,0.0,19.0,31.6,65.2,99,3.78,0.46,10338.19,Milano,45.4642,9.19
2017-03-05,61,12.4,5.3,8.2,10.6,2.1,5.5,2.9,2.9,0.0,5.0,16.2,27.7,84,11.06,1.52,32400.0,Milano,45.4642,9.19
2017-03-06,53,12.6,3.4,7.9,10.1,0.2,5.2,1.4,1.4,0.0,4.0,15.4,29.9,343,10.66,1.57,30761.53,Milano,45.4642,9.19
2017-03-07,3,15.5,4.0,9.7,9.3,0.6,4.1,0.0,0.0,0.0,0.0,30.8,57.2,332,16.06,3.95,39600.0,Milano,45.4642,9.19
2017-03-08,3,15.4,2.3,9.4,12.8,-1.9,5.9,0.0,0.0,0.0,0.0,23.3,41.4,336,15.44,2.83,39600.0,Milano,45.4642,9.19
2017-03-09,3,17.5,3.0,10.3,15.9,-0.3,8.0,0.0,0.0,0.0,0.0,7.9,20.5,294,15.3,2.34,39600.0,Milano,45.4642,9.19
2017-03-10,1,20.7,5.0,12.5,14.7,1.8,8.4,0.0,0.0,0.0,0.0,27.1,49.0,352,16.89,4.13,39600.0,Milano,45.4642,9.19
2017-03-11,3,15.5,5.5,9.9,13.0,1.1,6.2,0.0,0.0,0.0,0.0,14.8,31.3,76,16.53,3.06,39600.0,Milano,45.4642,9.19
2017-03-12,3,14.6,5.0,9.1,11.1,2.0,5.9,0.0,0.0,0.0,0.0,12.8,26.3,84,15.15,2.5,39217.44,Milano,45.4642,9.19
2017-03-13,1,14.1,4.6,8.8,12.4,1.5,6.1,0.0,0.0,0.0,0.0,11.6,23.4,80,16.59,2.42,39600.0,Milano,45.4642,9.19
2017-03-14,53,17.4,2.1,10.1,15.4,-0.2,8.2,0.6,0.6,0.0,1.0,7.6,20.5,272,16.42,2.43,39600.0,Milano,45.4642,9.19
2017-03-15,3,17.9,4.8,11.0,15.9,2.0,9.0,0.0,0.0,0.0,0.0,9.3,23.0,67,16.14,2.49,39600.0,Milano,45.4642,9.19
2017-03-16,0,18.1,4.4,11.8,16.9,2.6,10.4,0.0,0.0,0.0,0.0,8.4,18.7,43,17.04,2.57,39806.08,Milano,45.4642,9.19
2017-03-17,0,19.6,5.0,11.9,18.2,2.3,9.7,0.0,0.0,0.0,0.0,14.8,25.2,266,17.22,2.92,39766.02,Milano,45.4642,9.19
2017-03-18,3,20.6,8.5,13.2,18.5,5.8,10.2,0.0,0.0,0.0,0.0,25.0,46.1,262,15.65,2.88,36000.0,Milano,45.4642,9.19
2017-03-19,3,21.4,10.0,14.6,21.4,6.8,12.7,0.0,0.0,0.0,0.0,20.0,38.5,257,15.36,2.72,37982.58,Milano,45.4642,9.19
2017-03-20,3,18.0,7.3,12.9,17.6,5.5,12.0,0.0,0.0,0.0,0.0,9.7,21.2,79,13.33,2.1,37951.46,Milano,45.4642,9.19
2017-03-21,55,16.3,10.5,13.2,15.9,9.7,12.4,2.8,2.8,0.0,6.0,8.9,23.0,71,8.32,1.41,24046.12,Milano,45.4642,9.19
2017-03-22,63,16.6,10.7,12.8,14.8,8.3,11.3,10.5,10.5,0.0,14.0,19.5,34.2,93,10.62,1.64,29077.52,Milano,45.4642,9.19
2017-03-23,63,15.2,10.2,12.1,13.1,7.7,10.1,13.2,13.2,0.0,13.0,19.7,38.5,88,10.47,1.48,35677.4,Milano,45.4642,9.19
2017-03-24,53,15.6,9.4,12.1,14.3,7.7,10.9,5.5,5.5,0.0,17.0,11.5,23.8,351,6.79,1.16,4265.25,Milano,45.4642,9.19
2017-03-25,63,19.4,6.4,12.3,19.0,4.7,11.4,8.1,8.1,0.0,7.0,11.6,27.7,77,17.13,2.65,40031.38,Milano,45.4642,9.19
2017-03-26,63,15.4,9.3,11.7,14.1,6.1,9.9,17.9,17.9,0.0,14.0,21.1,37.8,233,9.27,1.59,17158.88,Milano,45.4642,9.19
2017-03-27,3,14.7,7.5,10.8,13.0,5.1,8.5,0.0,0.0,0.0,0.0,15.6,31.3,70,17.26,2.65,38120.76,Milano,45.4642,9.19
2017-03-28,0,18.6,4.9,11.7,17.6,2.4,9.9,0.0,0.0,0.0,0.0,8.4,18.0,303,20.02,3.03,44606.64,Milano,45.4642,9.19
2017-03-29,0,21.3,4.9,13.5,21.3,3.0,12.4,0.0,0.0,0.0,0.0,6.6,18.0,295,19.99,3.17,44932.38,Milano,45.4642,9.19
2017-03-30,2,22.7,6.5,15.2,22.6,5.3,14.5,0.0,0.0,0.0,0.0,6.3,14.4,309,20.13,3.36,44755.74,Milano,45.4642,9.19
2017-03-31,3,22.3,8.5,15.4,22.5,6.4,14.2,0.0,0.0,0.0,0.0,12.5,21.2,32,20.18,3.49,45158.33,Milano,45.4642,9.19
2017-04-01,3,20.1,9.3,14.3,18.7,6.8,11.9,0.0,0.0,0.0,0.0,20.1,41.4,321,17.11,3.41,36078.07,Milano,45.4642,9.19
2017-04-02,51,18.4,10.0,13.6,16.7,8.0,12.2,1.7,1.7,0.0,9.0,13.6,36.0,7,13.92,2.43,33788.9,Milano,45.4642,9.19
2017-04-03,3,22.6,8.7,15.3,20.9,6.6,13.6,0.0,0.0,0.0,0.0,13.4,28.1,278,21.25,3.78,45874.0,Milano,45.4642,9.19
2017-04-04,51,21.5,7.3,14.6,21.1,5.6,13.2,0.2,0.2,0.0,1.0,10.6,24.5,64,18.51,3.28,43489.05,Milano,45.4642,9.19
2017-04-05,53,17.1,9.8,13.3,16.1,7.4,11.4,0.9,0.9,0.0,4.0,17.4,29.9,97,15.45,2.59,46252.12,Milano,45.4642,9.19
2017-04-06,3,20.9,7.2,13.4,20.0,4.9,11.9,0.0,0.0,0.0,0.0,10.7,17.6,214,20.82,3.48,46386.36,Milano,45.4642,9.19
2017-04-07,3,18.9,9.4,13.7,18.6,7.0,12.4,0.0,0.0,0.0,0.0,14.0,26.3,82,20.9,3.3,46463.37,Milano,45.4642,9.19
2017-04-08,0,21.1,7.9,14.7,21.6,6.0,14.0,0.0,0.0,0.0,0.0,9.4,17.3,80,21.9,3.5,46540.34,Milano,45.4642,9.19
2017-04-09,1,22.1,8.3,15.7,23.1,6.9,15.4,0.0,0.0,0.0,0.0,8.6,19.4,48,21.69,3.56,46617.28,Milano,45.4642,9.19
2017-04-10,55,22.6,9.8,16.2,24.0,8.4,15.9,1.0,1.0,0.0,1.0,16.7,31.3,60,21.02,3.65,46694.15,Milano,45.4642,9.19
2017-04-11,3,22.5,11.0,16.5,23.2,9.5,15.4,0.0,0.0,0.0,0.0,14.8,29.2,253,19.97,3.77,46770.95,Milano,45.4642,9.19
2017-04-12,51,20.9,12.7,16.1,19.9,11.1,15.0,0.2,0.2,0.0,2.0,15.2,31.3,65,17.24,3.13,44316.55,Milano,45.4642,9.19
2017-04-13,3,24.2,11.5,17.1,23.7,10.0,15.6,0.0,0.0,0.0,0.0,23.1,43.2,254,22.4,4.3,46800.0,Milano,45.4642,9.19
2017-04-14,3,23.0,10.5,16.1,22.5,9.2,15.1,0.0,0.0,0.0,0.0,16.2,28.1,258,18.82,3.47,46800.0,Milano,45.4642,9.19
2017-04-15,53,20.4,11.8,15.6,21.1,11.2,14.9,1.9,1.9,0.0,6.0,13.7,24.8,279,15.84,2.81,43833.64,Milano,45.4642,9.19
2017-04-16,51,23.5,9.4,16.3,20.9,8.1,13.6,0.2,0.2,0.0,1.0,24.3,42.1,327,21.86,5.05,46800.0,Milano,45.4642,9.19
2017-04-17,51,17.8,10.3,13.9,16.8,7.7,11.5,0.6,0.6,0.0,5.0,19.4,42.1,45,17.98,3.46,46045.14,Milano,45.4642,9.19
2017-04-18,53,14.9,6.3,11.5,11.5,2.3,7.7,0.7,0.7,0.0,1.0,34.3,65.5,6,12.61,3.1,37617.01,Milano,45.4642,9.19
2017-04-19,51,14.3,6.6,10.4,10.3,0.6,4.5,0.1,0.1,0.0,1.0,29.0,55.1,348,19.67,4.91,40814.32,Milano,45.4642,9.19
2017-04-20,1,17.4,3.4,10.6,14.7,-0.9,6.4,0.0,0.0,0.0,0.0,23.1,43.2,344,25.2,4.89,46800.0,Milano,45.4642,9.19
2017-04-21,0,16.4,5.5,11.1,15.0,0.7,7.7,0.0,0.0,0.0,0.0,16.6,29.2,72,25.28,4.41,46995.02,Milano,45.4642,9.19
2017-04-22,0,21.9,5.1,13.3,19.9,2.0,10.6,0.0,0.0,0.0,0.0,18.6,33.1,256,24.77,4.63,46947.57,Milano,45.4642,9.19
2017-04-23,3,22.5,9.3,15.6,21.5,7.9,14.0,0.0,0.0,0.0,0.0,21.7,38.9,249,23.42,4.25,46900.46,Milano,45.4642,9.19
2017-04-24,51,16.3,12.2,13.8,15.3,10.1,12.1,0.4,0.4,0.0,4.0,15.7,31.7,77,6.72,1.68,9948.97,Milano,45.4642,9.19
2017-04-25,53,18.6,11.0,14.1,17.7,10.0,13.0,1.5,1.5,0.0,9.0,13.3,47.5,61,11.19,2.01,20750.39,Milano,45.4642,9.19
2017-04-26,63,14.1,11.5,12.5,12.9,9.1,11.0,38.1,38.1,0.0,19.0,18.2,49.0,73,4.07,0.87,0.0,Milano,45.4642,9.19
2017-04-27,61,16.9,11.3,12.9,16.1,9.5,12.1,9.4,9.4,0.0,15.0,12.6,36.7,138,9.65,1.63,10434.39,Milano,45.4642,9.19
2017-04-28,63,16.7,6.3,11.8,13.5,0.5,8.0,17.1,17.1,0.0,11.0,28.2,50.4,347,23.13,4.14,47359.85,Milano,45.4642,9.19
2017-04-29,1,17.2,5.5,11.5,16.1,1.7,8.8,0.0,0.0,0.0,0.0,16.8,33.5,14,25.3,4.34,48352.54,Milano,45.4642,9.19
2017-04-30,3,18.3,6.7,12.6,16.4,4.1,10.3,0.0,0.0,0.0,0.0,11.7,24.5,66,23.31,3.92,48312.84,Milano,45.4642,9.19
2017-05-01,63,11.7,7.4,10.3,10.4,4.5,7.4,16.5,16.5,0.0,12.0,28.6,52.6,23,5.25,1.32,749.11,Milano,45.4642,9.19
2017-05-02,61,17.4,4.6,10.7,17.4,1.8,8.9,3.6,3.6,0.0,6.0,15.5,27.4,296,22.09,3.5,38478.31,Milano,45.4642,9.19
2017-05-03,61,15.7,9.9,12.3,14.4,8.4,11.0,5.3,5.3,0.0,16.0,9.6,23.4,71,15.42,2.44,25898.07,Milano,45.4642,9.19
2017-05-04,53,16.4,9.5,12.5,15.8,8.3,11.7,4.4,4.4,0.0,16.0,8.0,24.1,132,18.64,2.78,43559.41,Milano,45.4642,9.19
2017-05-05,3,20.4,7.5,13.7,20.4,5.6,12.8,0.0,0.0,0.0,0.0,10.1,20.9,259,25.89,4.05,49687.28,Milano,45.4642,9.19
2017-05-06,61,16.2,10.5,12.8,16.0,9.2,11.4,12.1,12.1,0.0,16.0,16.4,32.8,37,7.8,1.47,7903.2,Milano,45.4642,9.19
2017-05-07,53,17.9,10.0,13.1,16.6,7.7,11.6,0.7,0.7,0.0,2.0,16.6,34.9,251,11.46,1.94,14980.53,Milano,45.4642,9.19
2017-05-08,51,20.9,9.1,15.0,21.4,7.6,14.0,0.8,0.8,0.0,6.0,11.4,21.6,345,18.77,3.3,39997.22,Milano,45.4642,9.19
2017-05-09,63,20.3,11.3,15.6,20.5,10.1,14.7,6.0,6.0,0.0,9.0,16.8,31.3,94,22.51,3.86,50143.97,Milano,45.4642,9.19
2017-05-10,51,17.3,11.4,14.4,16.7,9.4,12.8,0.5,0.5,0.0,5.0,21.1,40.3,96,10.42,1.98,15149.99,Milano,45.4642,9.19
2017-05-11,61,17.5,12.0,14.7,16.1,10.4,13.4,5.2,5.2,0.0,16.0,18.0,35.3,98,10.34,1.96,17979.04,Milano,45.4642,9.19
2017-05-12,63,19.6,13.4,15.6,19.2,13.3,15.8,14.3,14.3,0.0,14.0,9.2,31.0,168,14.08,2.41,28887.65,Milano,45.4642,9.19
2017-05-13,61,23.3,12.5,17.2,24.3,11.8,17.2,2.0,2.0,0.0,3.0,15.3,26.6,237,22.88,4.09,50363.51,Milano,45.4642,9.19
2017-05-14,63,23.3,13.6,17.6,26.2,12.9,18.3,4.6,4.6,0.0,3.0,10.9,19.8,263,22.08,3.82,39862.11,Milano,45.4642,9.19
2017-05-15,3,24.4,12.0,18.4,26.0,11.7,18.8,0.0,0.0,0.0,0.0,10.0,22.0,95,24.73,4.44,51318.09,Milano,45.4642,9.19
2017-05-16,2,25.4,14.0,20.0,27.5,13.5,20.5,0.0,0.0,0.0,0.0,8.9,17.3,68,26.02,4.88,51651.53,Milano,45.4642,9.19
2017-05-17,0,26.7,14.9,20.8,28.4,14.5,21.5,0.0,0.0,0.0,0.0,13.3,22.3,71,26.64,5.12,51987.03,Milano,45.4642,9.19
2017-05-18,51,25.4,17.2,21.2,25.0,15.9,20.5,0.1,0.1,0.0,1.0,16.0,32.4,81,20.44,4.75,42600.83,Milano,45.4642,9.19
2017-05-19,63,21.3,13.5,17.8,20.2,12.8,17.2,14.6,14.6,0.0,14.0,19.9,45.7,74,14.67,2.84,35179.93,Milano,45.4642,9.19
2017-05-20,3,22.0,12.0,16.9,21.9,11.0,16.2,0.0,0.0,0.0,0.0,12.6,27.0,301,22.74,4.02,51268.03,Milano,45.4642,9.19
2017-05-21,1,24.7,9.9,17.8,25.6,7.8,17.3,0.0,0.0,0.0,0.0,10.5,18.4,335,27.98,5.04,52248.76,Milano,45.4642,9.19
2017-05-22,1,25.8,12.6,19.5,27.4,11.8,19.9,0.0,0.0,0.0,0.0,10.4,16.6,33,27.59,5.06,52592.06,Milano,45.4642,9.19
2017-05-23,3,27.9,13.2,21.2,29.4,12.6,21.7,0.0,0.0,0.0,0.0,10.2,23.4,280,27.07,5.27,51463.17,Milano,45.4642,9.19
2017-05-24,3,29.4,15.0,22.4,30.9,14.8,22.6,0.0,0.0,0.0,0.0,21.0,35.3,308,25.53,5.67,48542.23,Milano,45.4642,9.19
2017-05-25,51,25.6,17.4,22.3,26.6,16.1,21.3,0.1,0.1,0.0,1.0,23.7,40.7,64,24.11,5.75,50252.74,Milano,45.4642,9.19
2017-05-26,3,25.8,18.4,20.9,27.3,16.6,20.2,0.0,0.0,0.0,0.0,17.6,31.3,76,18.0,4.39,30865.42,Milano,45.4642,9.19
2017-05-27,1,27.7,17.2,22.2,29.7,15.8,22.3,0.0,0.0,0.0,0.0,12.9,22.3,70,26.27,5.56,53224.59,Milano,45.4642,9.19
2017-05-28,2,29.2,17.1,23.4,31.3,16.7,24.1,0.0,0.0,0.0,0.0,9.6,17.6,67,27.57,5.76,52833.26,Milano,45.4642,9.19
2017-05-29,53,29.6,19.0,24.3,32.3,18.2,25.3,0.8,0.8,0.0,1.0,13.0,25.6,89,26.64,5.76,52813.99,Milano,45.4642,9.19
2017-05-30,2,30.8,18.4,24.8,32.4,18.4,24.7,0.0,0.0,0.0,0.0,13.2,23.4,257,26.0,6.19,53829.98,Milano,45.4642,9.19
2017-05-31,3,30.2,17.6,23.8,30.1,16.9,22.6,0.0,0.0,0.0,0.0,17.8,32.0,250,26.17,6.67,50625.55,Milano,45.4642,9.19
2017-06-01,53,28.3,18.1,23.0,29.7,17.1,22.7,0.5,0.5,0.0,1.0,19.6,38.9,259,24.36,5.48,51726.8,Milano,45.4642,9.19
2017-06-02,3,28.7,15.9,23.4,29.8,16.3,23.2,0.0,0.0,0.0,0.0,12.7,27.0,258,25.68,5.75,53981.31,Milano,45.4642,9.19
2017-06-03,3,29.9,17.6,23.9,31.1,18.5,24.0,0.0,0.0,0.0,0.0,22.7,41.0,234,24.87,6.02,52669.58,Milano,45.4642,9.19
2017-06-04,61,25.8,19.1,21.9,28.6,19.7,23.4,3.9,3.9,0.0,9.0,16.7,31.7,245,19.63,4.0,42255.05,Milano,45.4642,9.19
2017-06-05,63,23.9,17.7,20.1,24.5,18.1,21.0,14.4,14.4,0.0,8.0,18.2,35.6,29,15.08,2.98,28090.64,Milano,45.4642,9.19
2017-06-06,63,23.1,16.0,18.7,25.0,16.4,19.5,10.3,10.3,0.0,11.0,18.1,50.8,42,17.56,3.06,44862.51,Milano,45.4642,9.19
2017-06-07,51,25.8,13.4,19.8,25.8,10.5,18.5,0.1,0.1,0.0,1.0,22.0,37.4,328,27.58,6.04,54000.0,Milano,45.4642,9.19
2017-06-08,3,25.0,14.9,19.4,25.4,12.0,18.3,0.0,0.0,0.0,0.0,18.7,36.7,69,23.25,5.02,47068.1,Milano,45.4642,9.19
